universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
ffcd4f6171bad9a7f64bfbb74787f9df,penalized_logreg,nationality,drop-non-german,0.40388282009236565,0.8143127856426262,0.9297960093635046
