universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
07869d397bdca213cd6ca6d37961cca4,elasticnet,nationality,drop-non-german,0.40555899090146086,0.8139672277338089,0.9358154051945157
