universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
47601ce248a345cf80aa089cf9880cfa,rf,nationality-sex,drop-non-german,0.39,0.8152937242224947,0.9173224835581317
