universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
f1db0d7a1518f502c13447817490b26e,gbm,nationality,keep-all,0.36497236018635826,0.8173001894994983,0.9143685207892097
