universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
aeda81ea848062c8b09ab80466cf07c3,logreg,sex,drop-non-german,0.40398752236824953,0.8146471965221268,0.9295730687771708
