universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
ece8e37d5f78a0b66773e8fa931dd6da,gbm,nationality-sex,keep-all,0.36505129894784105,0.8166313677404972,0.913643963883625
