universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
85de994c3c5b6e0237bce48caa6fae4a,2014,5k,scale,penalized_logreg,age,drop-non-german,0.6995440859906439,0.910333296176569,1.1361832571619663,0.9064024801186144,0.9053500252624488,0.9256056921552733,0.8718330849478391
