universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
c6e8c25a4aa229a09f8e8b518e5a1c69,2010_14,1k,scale,gbm,none,drop-non-german,0.7748798551572369,0.9089399175119831,1.1942815739605395,0.9078042862919531,0.9072026048391624,0.9238944429433487,0.8795827123695976
