universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
9b173fb5f5e13300e8755e6cda41fc19,2010_14,1k,do-not-scale,rf,nationality-sex,keep-all,0.65,0.9142793445546762,1.1539293278341323,0.9131149750640248,0.9078762701397856,0.924614968927317,0.8801788375558868
