universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
9927d20121db3fb33e1f972ecf36c0d2,2014,25k,scale,penalized_logreg,sex,keep-all,0.676415117068834,0.9126741723330732,1.1260394604837811,0.9127106078986387,0.9129287598944591,0.9276772043591822,0.8885245901639345
