universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
a7419076a6bfd6fe8868e295bb92409c,rf,nationality,drop-non-german,scale,0.65,0.9152156950172778,1.1431724445435292,0.9154333468122389,0.9111884578678493,0.924705034675313,0.888822652757079
