universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
ddb506ae2be8b282f3a883e0c2c18dab,elasticnet,none,keep-all,do-not-scale,0.6853695490423958,0.9064318359157285,1.134667261174897,0.9055128723547647,0.9070903272890586,0.92227325947942,0.8819672131147541
