universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
3f8a229f94b6429c911fa0a18b81f50f,gbm,nationality-sex,drop-non-german,do-not-scale,0.6592603294696604,0.9110244119942036,1.1098428268866347,0.9137080469065911,0.9095604333913434,0.9254255606592813,0.8833084947839046
