universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
c5cd2855fa6a148e3f7f3878916b499e,gbm,nationality-sex,keep-all,do-not-scale,0.6614847267130588,0.9113476758443875,1.1091405640396834,0.9129801860088961,0.9093920170661877,0.9253354949112852,0.88301043219076
