universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
05d8aa90aed7304d5890e3b87e3424e9,rf,age,drop-non-german,do-not-scale,0.65,0.9140564039683424,1.135057407200981,0.914570696859415,0.9111884578678493,0.9256957579032694,0.8871833084947839
