universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
957e45b2f4d677d471a54951cfeed0ec,5k,scale,penalized_logreg,sex,keep-all,0.6802962526098277,0.9106900011147029,1.1457028201984172,0.9092060924652918,0.9104586537921743,0.9262361523912456,0.8843517138599106
