universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
095a84f9ada2c9e37fbd532e37318d8d,5k,scale,rf,nationality-sex,keep-all,0.6699999999999999,0.9142904915839929,1.1473414335079701,0.9113357595363256,0.9118621231684725,0.9261460866432496,0.8882265275707899
