universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
e51d9c5147f9f5020b59d7b98120eb98,25k,do-not-scale,gbm,age,drop-non-german,0.6861149073630115,0.9116597926652548,1.121446884405306,0.9092330502763175,0.9063605232133835,0.9240745744393407,0.8770491803278688
