universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
ec29becfe1f0b1880ec433555978483e,1k,do-not-scale,elasticnet,nationality,keep-all,0.6915163616112092,0.9118492921636384,1.2338981161520455,0.9096374174417038,0.93886487396845,0.9509141673421597,0.9189269746646795
