universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
12216f09392cdedd98122e34184c4ceb,1k,scale,rf,age,drop-non-german,0.6599999999999999,0.914212462378776,1.1619217478541968,0.9117940423237632,0.9074271599393702,0.9282175988471584,0.8730253353204173
e46176b5e9dd251bdb8c0385e2bdfc5e,2014,do-not-scale,rf,nationality,drop-non-german,0.6599999999999999,0.9165087504180136,1.142570504960428,0.9158916295996764,0.9124235109189918,0.926866612627218,0.8885245901639345
e4c3e1447bdecfa42d03505a7fa181c6,1k,do-not-scale,elasticnet,nationality-sex,keep-all,0.6914755166755376,0.911826998105005,1.2338646750640954,0.9096374174417038,0.93886487396845,0.9509141673421596,0.9189269746646797
bbabaf1f0246bf2398c288589a414802,25k,scale,rf,sex,keep-all,0.6599999999999999,0.9162189276557796,1.149771485899008,0.9157837983555736,0.9124235109189918,0.927226875619202,0.8879284649776453
fb7d708dbc238f0c804d3bd042e465c9,5k,do-not-scale,gbm,nationality,drop-non-german,0.6921617870559509,0.9117043807825216,1.1466391706610188,0.9123062407332524,0.912255094593836,0.9251553634152933,0.8909090909090909
ebb9a33ebce868a737feb7c921398431,25k,do-not-scale,elasticnet,nationality-sex,keep-all,0.6872980768593168,0.9065098651209452,1.133240441422361,0.9055128723547649,0.9071464660641104,0.922183193731424,0.8822652757078987
c068edaa156c705d899f296ebbc23987,5k,scale,penalized_logreg,sex,drop-non-german,0.6852633746806311,0.910578530821536,1.1475643740943038,0.9092600080873432,0.9128726211194071,0.92704674412321,0.8894187779433681
a458534b98fbb6615a6c310d6b5f9425,5k,scale,logreg,sex,keep-all,0.6802962526098277,0.9106900011147028,1.1457028201984172,0.9092060924652918,0.9104586537921744,0.9262361523912456,0.8843517138599106
cd41aa4635906d57f2228d80a389a755,1k,do-not-scale,gbm,nationality,keep-all,0.7593369842495312,0.909653327388251,1.186500947497492,0.9079660331581076,0.9095604333913434,0.9266864811312258,0.8812220566318927
c19f6e335eefa5d6ec49b4bdfc945bab,5k,do-not-scale,elasticnet,nationality-sex,drop-non-german,0.6843878881187508,0.9099542971798016,1.1535503288373647,0.9095565440086264,0.9128726211194071,0.9267765468792218,0.889865871833085
f0cf0a8d1e47054d406d5e494a7d250f,5k,do-not-scale,rf,sex,keep-all,0.6699999999999999,0.9157284583658456,1.1485118715862224,0.9140045828278744,0.910683208892382,0.924885166171305,0.8871833084947839
989237c699dcf098ebed4be5d1bbc4e7,1k,do-not-scale,penalized_logreg,age,keep-all,0.6768602344056824,0.9133652881507078,1.272143573737599,0.913303679741205,0.9626677145904676,0.9684769882013872,0.9530551415797316
fc6e70dae57079c1da82bd1bcf3fbc99,2014,scale,logreg,nationality-sex,keep-all,0.672792379764902,0.912573849069223,1.1208672388808385,0.9132228063081278,0.91062707011733,0.9251553634152933,0.8865871833084947
06e01a0bd8d7b6de6dc1f16367164f69,5k,do-not-scale,logreg,nationality,keep-all,0.6832193219273258,0.911615204547988,1.193947163081039,0.910769645504785,0.9259529557065064,0.9397460145906512,0.903129657228018
c87581d41536483fe06e1dbf7f64dfcb,5k,do-not-scale,gbm,age,keep-all,0.7085321405726477,0.9113030877271208,1.144610411325382,0.909826122118884,0.9100656823668108,0.924614968927317,0.8859910581222057
605934efcee79872a71c9b0c4569fd26,5k,do-not-scale,gbm,age,drop-non-german,0.7162527737748471,0.9112807936684874,1.149113811169323,0.9091521768432403,0.9084376578903048,0.9238944429433488,0.8828614008941877
df1a1917cc0acc38a16aa69ae58628f4,25k,scale,penalized_logreg,nationality-sex,keep-all,0.6599275646383496,0.9103555902352024,1.1250362278452792,0.9104731095835018,0.9119182619435244,0.92704674412321,0.8868852459016393
1f4f665d67a51695cc0154846e33fa03,25k,do-not-scale,gbm,none,drop-non-german,0.6643988046082314,0.9120945268086056,1.1171775721770147,0.9113896751583772,0.910795486442486,0.9265964153832298,0.8846497764530551
a93cba126809e1c6fa41c2064daa6e61,2014,do-not-scale,gbm,none,drop-non-german,0.6647254173725851,0.9110690001114704,1.1080035670493813,0.9118210001347892,0.9080446864649412,0.9236242456993604,0.8822652757078987
