universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
992923ba54cc8fc630efc8cc066c4867,elasticnet,nationality,drop-non-german,scale,0.66009543995427,0.9113922639616542,1.1246014937019284,0.911281843914274,0.9102902374670184,0.9256957579032694,0.8847988077496274
4ad12e170b00baebeae9d3909a3070c0,elasticnet,nationality,keep-all,scale,0.6609415955969523,0.9113142347564374,1.1243562590569611,0.9117670845127376,0.910795486442486,0.9255156264072774,0.8864381520119226
9f7eaa655a0040c6f967a066a8bb55b8,rf,age,keep-all,do-not-scale,0.6599999999999999,0.9175454241444656,1.145914613755434,0.9175899716942983,0.9131533149946668,0.9261460866432496,0.8916542473919523
f568879a02f507d41630c6d266d8d88e,gbm,nationality,drop-non-german,scale,0.6587502679635155,0.9114814401961876,1.110723442202653,0.9146246124814664,0.9096165721663954,0.9253354949112852,0.8836065573770492
05d8aa90aed7304d5890e3b87e3424e9,rf,age,drop-non-german,do-not-scale,0.65,0.9140564039683424,1.135057407200981,0.914570696859415,0.9111884578678492,0.9256957579032694,0.8871833084947839
b3a188c3a5c81e96af286b0ab40f98cf,elasticnet,none,drop-non-german,scale,0.66009543995427,0.9113922639616542,1.1246014937019284,0.911281843914274,0.9102902374670184,0.9256957579032694,0.8847988077496274
ffb01df0e88912988f9332d4aad37d21,penalized_logreg,nationality,keep-all,scale,0.6612768948238041,0.9113922639616542,1.1245680526139783,0.911928831378892,0.9108516252175376,0.9255156264072774,0.8865871833084947
7835d6f4276d464df5313c642496b1e0,logreg,nationality,drop-non-german,do-not-scale,0.6689558975383726,0.9118381451343216,1.2146471965221268,0.9112548861032485,0.9362824903160611,0.9477618661622984,0.9172876304023844
13c6d5efd3c78a205e6577c85bca12c9,penalized_logreg,nationality-sex,keep-all,do-not-scale,0.680225500534467,0.9117043807825216,1.20366737264519,0.9105809408276048,0.9281985067085836,0.9424479870305325,0.9046199701937406
b0bb8714a0c6b65a9693758732c3f60a,elasticnet,nationality-sex,keep-all,scale,0.661085162466996,0.9114145580202876,1.1244565823208117,0.9122253673001752,0.910683208892382,0.9252454291632892,0.8865871833084947
178e4745600648bf3470ed27ba046cb4,rf,nationality-sex,keep-all,scale,0.65,0.915460929662245,1.139259837253372,0.9159725030327538,0.9116937068433166,0.9255156264072774,0.888822652757079
a16e7ec36df330ba762cf3b15d2e153b,penalized_logreg,age,drop-non-german,scale,0.6645135569008677,0.9111804704046372,1.1260506075130978,0.9100687424181156,0.9064166619884354,0.9235341799513644,0.8780923994038748
ddb506ae2be8b282f3a883e0c2c18dab,elasticnet,none,keep-all,do-not-scale,0.6853695490423958,0.9064318359157284,1.134667261174897,0.9055128723547649,0.9070903272890586,0.92227325947942,0.8819672131147541
0a44548818219cb72629c2cf8cd62c10,rf,nationality-sex,drop-non-german,scale,0.65,0.9162746628023632,1.1454018504068666,0.9168890686076292,0.912142817043732,0.9250652976672972,0.8907600596125186
ee17db7b4dcc224af5dc1d7ec3b921e5,elasticnet,age,drop-non-german,scale,0.6645300692394815,0.9111581763460038,1.1261397837476312,0.9100148267960642,0.9062482456632796,0.9234441142033684,0.8777943368107303
6f4d1096d5ebe29e8f50609a646a3d7d,logreg,sex,keep-all,scale,0.6611497771593429,0.9115260283134544,1.1246460818191952,0.912252325111201,0.91062707011733,0.9253354949112852,0.8862891207153503
3f8a229f94b6429c911fa0a18b81f50f,gbm,nationality-sex,drop-non-german,do-not-scale,0.6592603294696604,0.9110244119942036,1.1098428268866347,0.9137080469065912,0.9095604333913434,0.9254255606592812,0.8833084947839046
079e0cfe9fabf9e22c4e8f4cc24b5bc3,logreg,nationality,keep-all,do-not-scale,0.6775451344506666,0.9117266748411548,1.1986957975699477,0.9110392236150424,0.9281985067085836,0.9419976582905522,0.905365126676602
e5e1479185843fe3b3e12024580d3e17,elasticnet,none,keep-all,scale,0.6607508670104227,0.9113365288150708,1.124333964998328,0.9118210001347892,0.910683208892382,0.9254255606592812,0.8862891207153503
2233abf9c774317f7713a5c1bb407f66,gbm,age,keep-all,scale,0.6775934178813017,0.9106454129974362,1.11456916731691,0.9112279282922228,0.9087183517655644,0.9252454291632892,0.881371087928465
1c13f8470a08d1ebf202c9c523e48e8f,logreg,age,keep-all,scale,0.6626998985195545,0.9106231189388028,1.124969345669379,0.9097722064968324,0.9078201313647336,0.9243447716833288,0.8804769001490313
e0998494428363de3539d77c2693a467,logreg,nationality-sex,keep-all,scale,0.6611530621982908,0.9114145580202876,1.1245011704380783,0.912144493867098,0.91062707011733,0.9253354949112852,0.8862891207153503
7a51055ac1c7f1c4c63180658429fbb4,rf,nationality,keep-all,scale,0.65,0.9155946940140453,1.141366625794226,0.9159994608437796,0.9116937068433166,0.9261460866432496,0.887779433681073
026e1469c3161d7bb6cefee3ad62e98a,gbm,age,drop-non-german,scale,0.6774430380786596,0.9116263515773046,1.1180358934343997,0.9117401267017118,0.907595576264526,0.9241646401873368,0.8801788375558868
e98301c78422b64589b3b9c0f0e32536,logreg,age,drop-non-german,do-not-scale,0.6585544022888121,0.9132203767695908,1.2540407981272992,0.91384283596172,0.964015045191714,0.9688372511933712,0.9560357675111774
12134734114868d815da8d4f0754b260,penalized_logreg,sex,drop-non-german,do-not-scale,0.6674386630626485,0.912362055512206,1.2164084271541633,0.9114975064024802,0.937236849491944,0.9487525893902548,0.9181818181818182
4fd6ccb11cd1f6a8031ffb6ac08bcfc0,logreg,sex,drop-non-german,scale,0.6603291338958213,0.9114145580202876,1.124757552112362,0.9116322954576088,0.910570931342278,0.9257858236512654,0.8853949329359165
a7419076a6bfd6fe8868e295bb92409c,rf,nationality,drop-non-german,scale,0.65,0.9152156950172778,1.1431724445435292,0.9154333468122388,0.9111884578678492,0.924705034675313,0.888822652757079
afe6d17ed8602132cfc554e300153380,penalized_logreg,nationality,drop-non-german,do-not-scale,0.6689558975383726,0.9118381451343216,1.2146471965221268,0.9112548861032485,0.9362824903160611,0.9477618661622984,0.9172876304023844
e45e5b79b986d17a53c94d3c04261c87,rf,sex,drop-non-german,scale,0.65,0.9159513989521793,1.1446884405305986,0.9161342498989082,0.9126480660191996,0.9254255606592812,0.89150521609538
3c0844472bc99e5292e40448579d3510,gbm,nationality,drop-non-german,do-not-scale,0.6587779121458418,0.9114925872255044,1.1106677070560695,0.9146515702924922,0.9095604333913434,0.9252454291632892,0.8836065573770492
ca322ba46595d9ac0a040419a951f2dc,gbm,age,keep-all,do-not-scale,0.6775934178813017,0.9106454129974362,1.11456916731691,0.9112279282922228,0.9087183517655644,0.9252454291632892,0.881371087928465
4df7e1e65bef3aaacf1d349ffa4c5cae,penalized_logreg,sex,keep-all,scale,0.6611497771593429,0.9115260283134544,1.1246460818191952,0.912252325111201,0.91062707011733,0.9253354949112852,0.8862891207153503
3641222f65cc3037391346f4c2bc2bdc,penalized_logreg,age,drop-non-german,do-not-scale,0.6585544022888121,0.9132203767695908,1.2540407981272992,0.91384283596172,0.964015045191714,0.9688372511933712,0.9560357675111774
d2b96c438eda616e3c284a5666daf09d,logreg,nationality-sex,keep-all,do-not-scale,0.680225500534467,0.9117043807825216,1.20366737264519,0.9105809408276048,0.9281985067085836,0.9424479870305325,0.9046199701937406
240998e0db90607c9ab50f364189b362,rf,nationality,keep-all,do-not-scale,0.65,0.9156169880726788,1.141177126295842,0.916161207709934,0.9117498456183686,0.9260560208952536,0.8880774962742176
5aba2455e97ad4a95af70f85f554e8a5,elasticnet,sex,keep-all,scale,0.6608962793543618,0.911436852078921,1.1244231412328614,0.912252325111201,0.91062707011733,0.9252454291632892,0.8864381520119226
93d9fafe3138a75e63086d7d04bdf2e6,rf,none,keep-all,scale,0.65,0.9156169880726788,1.1420577416118605,0.9157568405445478,0.9127042047942514,0.9265964153832298,0.8897168405365127
6b140899d0675ac5956f536211b1e420,gbm,nationality-sex,keep-all,scale,0.6614847267130588,0.9113476758443876,1.1091405640396834,0.912980186008896,0.9093920170661876,0.9253354949112852,0.88301043219076
42e6d0bba8b24e79bf14d8de99914f9d,penalized_logreg,sex,keep-all,do-not-scale,0.6710663570706986,0.9117489688997882,1.201281908371419,0.9117670845127376,0.929489698534778,0.9427181842745204,0.9076005961251864
0b098db4ebd5481f9b74bc56cd4471cc,gbm,none,drop-non-german,do-not-scale,0.6587252055172536,0.9114591461375544,1.110645412997436,0.914570696859415,0.9095604333913434,0.9252454291632892,0.8836065573770492
ca7e9c9ff3dc9765802ba378fab8b1bf,rf,age,keep-all,scale,0.6599999999999999,0.9173447776167653,1.1461152602831346,0.9172395201509638,0.913041037444563,0.9260560208952536,0.89150521609538
5539f2b5ba0459bf5d7982c73f4aef2e,gbm,age,drop-non-german,do-not-scale,0.6774567276063499,0.9116263515773046,1.117991305317133,0.9117401267017118,0.907595576264526,0.9241646401873368,0.8801788375558868
20d6fedaf26cae7661ca03d7da38f220,logreg,nationality,keep-all,scale,0.6612768948238041,0.9113922639616542,1.1245680526139783,0.911928831378892,0.9108516252175376,0.9255156264072774,0.8865871833084947
f784f5e0d3fad3023a0cf972ca7f5d20,elasticnet,sex,drop-non-german,do-not-scale,0.6851815245761093,0.9066324824434288,1.134990525025081,0.9054050411106618,0.9069780497389548,0.922183193731424,0.8818181818181818
8cb8189f8e2ac823fb475728054b3e84,rf,sex,keep-all,scale,0.65,0.9151711069000112,1.1393155723999555,0.9150559374578784,0.912311233368888,0.9257858236512654,0.8900149031296573
93c0c510ceb3dda2204b4f94066cae0a,rf,nationality-sex,keep-all,do-not-scale,0.65,0.915494370750195,1.1390591907256715,0.9160803342768568,0.9117498456183686,0.9254255606592812,0.8891207153502235
5e620d3a7c5a85abe6854b26dc583175,gbm,sex,drop-non-german,do-not-scale,0.659267796829049,0.9110355590235202,1.1098428268866347,0.9137080469065912,0.9095604333913434,0.9254255606592812,0.8833084947839046
6e91c12da9e1c9fbd8da7a1ad6dc5943,elasticnet,nationality,keep-all,do-not-scale,0.6855032750525688,0.9064541299743618,1.1346895552335303,0.9055398301657904,0.9070903272890586,0.92227325947942,0.8819672131147541
7a2cdd305f26502e071f6f8fa6a1755d,penalized_logreg,sex,drop-non-german,scale,0.6603291338958213,0.9114145580202876,1.124757552112362,0.9116322954576088,0.910570931342278,0.9257858236512654,0.8853949329359165
ad48488da884420acb8a216603922a86,gbm,nationality-sex,drop-non-german,scale,0.6592582589467844,0.9110244119942036,1.1098205328280013,0.9137080469065912,0.9095604333913434,0.9254255606592812,0.8833084947839046
8631657b183932ecdcc601e19df5cb9f,penalized_logreg,none,keep-all,do-not-scale,0.6716481878665744,0.9118715862222716,1.204681752313009,0.9110661814260682,0.9305563352607646,0.9437989732504728,0.9086438152011922
