universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
064ad2a4fafecedfb5ce6b011e980f60,5k,scale,elasticnet,age,drop-non-german,0.6925585770392695,0.9104113253817857,1.1482443428826217,0.9073999191265669,0.9081569640150452,0.9250652976672972,0.8801788375558868
