universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
68631903985693e17db38f7d216d7b37,5k,do-not-scale,logreg,none,drop-non-german,0.6695643493377758,0.9108126184371865,1.2205105339427043,0.9078312441029789,0.9370684331667883,0.9501035756101954,0.9154992548435171
