universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
0586f340c9e88a07e5d57cb2c6d340d2,5k,scale,logreg,none,keep-all,0.6862214096303929,0.9110355590235202,1.1378441645301527,0.9058363660870737,0.9129287598944591,0.9300189138070791,0.8846497764530551
