universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
8df8775703e9759cb9731ce6f6af4fb1,25k,do-not-scale,gbm,nationality,drop-non-german,0.6640932262468986,0.9120833797792888,1.1171106900011147,0.9113357595363256,0.9107954864424859,0.9266864811312258,0.8845007451564829
