universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
21ff081f6af82fbf48c7ca76329fcf50,5k,do-not-scale,rf,age,drop-non-german,0.6799999999999999,0.91453572622896,1.148701371084606,0.9088286831109313,0.906697355863695,0.9249752319193011,0.8764530551415798
