universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
477d49ef12fbd6cddc136c12b06b590b,gbm,nationality-sex,drop-non-german,0.815152973165166,0.9553895886746182,1.3103555902352024
