universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
f4aa7f1a938cc9245663d6b4d0596022,gbm,none,drop-non-german,0.8152064438079663,0.9553450005573515,1.3094303868019173
