universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
ac61dc4975b4c6e37c44b92d00e83325,penalized_logreg,none,keep-all,0.8270736881876347,0.956181027756103,1.4605172221602942
