universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
9ba41d2a834a9ca377ef954bf0cfef14,2012_14,25k,scale,logreg,none,keep-all,0.6638384866333562,0.9116709396945714,1.125047374874596,0.909826122118884,0.910739347667434,0.92704674412321,0.8837555886736215
015d069fb1d0f921a9b9b9b266883e29,2012_14,25k,do-not-scale,rf,nationality,drop-non-german,0.65,0.9130085832125738,1.136629138334634,0.9123062407332524,0.9078201313647336,0.9238944429433488,0.8812220566318927
f9f4fa0eb4b291ceef0e42a7c59e10dd,2012_14,25k,do-not-scale,rf,sex,drop-non-german,0.6599999999999999,0.9165421915059636,1.1476424032995207,0.9167273217414746,0.909055184415876,0.9242547059353328,0.8839046199701938
700b1b80fed86f98ac98e8643c8c7393,2014,25k,do-not-scale,rf,none,drop-non-german,0.6699999999999999,0.9156838702485788,1.1551777951176012,0.9144898234263378,0.9146690619210688,0.929478519319103,0.8901639344262295
e495f514639e6a6fa9ca2d73e3c1ce08,2012_14,25k,scale,logreg,none,drop-non-german,0.6620884647597997,0.9112362055512206,1.1249470516107458,0.9083164847014422,0.9096165721663954,0.9265063496352336,0.8816691505216095
9f29a4954522ea96011bc88a815bf0ba,2012_14,25k,do-not-scale,penalized_logreg,age,drop-non-german,0.6457762973094059,0.9129417010366736,1.2516107457362613,0.9127645235206902,0.9627799921405716,0.9682968567053948,0.9536512667660209
0af8b9470103a3dc0638abd8a4d6edbd,2012_14,25k,do-not-scale,rf,nationality-sex,keep-all,0.6599999999999999,0.9158845167762792,1.145033998439416,0.9152446421350586,0.9102340986919666,0.9257858236512654,0.8845007451564829
ac4a026ca93e0a6b44769bdecedc7849,2014,25k,scale,logreg,sex,keep-all,0.6759468813528681,0.912573849069223,1.1256493144576971,0.9124949454104326,0.9129287598944592,0.927316941367198,0.8891207153502235
9df65e030cd7b86125f0f975f7807877,2014,25k,do-not-scale,gbm,age,keep-all,0.688902768858837,0.909865120945268,1.114814401961877,0.9103113627173474,0.9087744905406164,0.9241646401873368,0.8833084947839046
5087961393659c691db5ff1083d3d6e4,2014,25k,do-not-scale,gbm,none,drop-non-german,0.6870357264240996,0.9107903243785532,1.1119273213688552,0.9117401267017118,0.9117498456183686,0.9260560208952536,0.8880774962742176
c91e5249afd0b969184da7c6ba766422,2012_14,25k,scale,elasticnet,none,drop-non-german,0.6623292111392688,0.9111693233753204,1.1248913164641623,0.9083704003234936,0.9095604333913434,0.9262361523912456,0.8819672131147541
7f1cc2e4b28484658178dc22476311a3,2010_14,25k,scale,penalized_logreg,none,keep-all,0.6600230364403135,0.9104893545870024,1.1253594916954632,0.9091521768432403,0.9129287598944592,0.9290281905791228,0.8862891207153503
88258c3b5c48e7342376c01c09c74f63,2012_14,25k,scale,gbm,sex,drop-non-german,0.6573754084200071,0.9115594694014044,1.115895663805596,0.9127914813317158,0.9079324089148376,0.924705034675313,0.8801788375558868
8048b220a87eadd4c33011c450966ab5,2012_14,25k,scale,rf,none,drop-non-german,0.6599999999999999,0.9155835469847284,1.1480771374428715,0.9155681358673676,0.9087183517655644,0.9238944429433488,0.8836065573770492
58185741d518038c94004f9c390baeec,2012_14,25k,do-not-scale,elasticnet,nationality-sex,keep-all,0.6667930508628661,0.9136774049715752,1.2456136439638836,0.9125219032214584,0.9591309717621962,0.9664955417454744,0.9469448584202682
a62bfd61d32de347487c07cf3cff89c3,2012_14,25k,do-not-scale,penalized_logreg,nationality,drop-non-german,0.6625674311734084,0.9118715862222716,1.215148812841378,0.9107426876937592,0.9385841800931904,0.9501035756101954,0.9195230998509688
ab46ee75467a6adf98ce6db302b28e5a,2012_14,25k,scale,gbm,sex,keep-all,0.6601759591510566,0.9118381451343216,1.1161854865678296,0.9136002156624882,0.9084937966653568,0.9251553634152933,0.8809239940387481
962f6685fe929cefb960c749fa9cee1c,2012_14,25k,do-not-scale,penalized_logreg,age,keep-all,0.6553659973469371,0.9129751421246238,1.251800245234645,0.9131419328750504,0.9625554370403636,0.968386922453391,0.9529061102831594
a6759c0a0832f92029f7b458055725f4,2012_14,25k,scale,elasticnet,sex,drop-non-german,0.662272010457177,0.9110244119942036,1.1243451120276446,0.9099878689850384,0.9095604333913434,0.9253354949112852,0.8834575260804769
5174d50927a6b3da0327a1cf44d995a4,2012_14,25k,scale,penalized_logreg,nationality-sex,keep-all,0.6650862964048381,0.911793557017055,1.1250027867573291,0.9111470548591456,0.9103463762420704,0.9257858236512654,0.8847988077496274
b4caf9f6173ec0a9f3d7f4f472a10831,2014,25k,do-not-scale,rf,nationality-sex,keep-all,0.6699999999999999,0.91631925091963,1.1487794002898228,0.9161881655209596,0.914556784370965,0.927407007115194,0.8932935916542474
25faeb70ded45f4aeb91f8ea161ba27a,2014,25k,scale,elasticnet,age,keep-all,0.6781173398788518,0.912395496600156,1.1264519005684983,0.9114435907804286,0.9105147925672262,0.9258758893992616,0.885096870342772
9b779ef78421d2b9158e4e8819a5d71a,2014,25k,do-not-scale,logreg,nationality,keep-all,0.6782422413743783,0.9119050273102218,1.199788206442983,0.9105270252055532,0.9291528658844664,0.9428082500225164,0.9065573770491804
a3f4f2029379bed9ff58b76814660116,2012_14,25k,do-not-scale,rf,sex,keep-all,0.6599999999999999,0.9165979266525472,1.1461264073124513,0.915837713977625,0.9124796496940436,0.9266864811312258,0.8889716840536512
c9bb6b4aa10ff13e8e75f0d241407558,2014,25k,scale,rf,age,drop-non-german,0.6699999999999999,0.9161074573626128,1.1495708393713076,0.9145167812373636,0.9133778700948744,0.927407007115194,0.8901639344262295
aa09cf3ed9effaf2ecdf5eee7b1ae34b,2012_14,25k,scale,rf,age,drop-non-german,0.6599999999999999,0.9121168208672388,1.140296510979824,0.9146246124814664,0.8961994049289844,0.9038097811402324,0.8836065573770492
5c286d8a5f7432d6b2c75ed2395753a5,2014,25k,scale,gbm,sex,keep-all,0.6805349115639374,0.9108906476424034,1.110400178352469,0.9127645235206902,0.9104025150171224,0.9251553634152933,0.8859910581222057
ca85724bd243560626cd8d5e828ced30,2014,25k,do-not-scale,logreg,none,drop-non-german,0.6614582200333701,0.9127076134210232,1.225682755545647,0.9116862110796604,0.9440296412732274,0.9544267315140053,0.9268256333830104
5224b72e9a0f78ff87443d8135f9b2f9,2012_14,25k,scale,logreg,nationality-sex,keep-all,0.664171445530851,0.9115929104893544,1.1246906699364618,0.9108235611268364,0.9102340986919666,0.9259659551472575,0.8842026825633383
398b06bbfdff778e5ca7832c4361a344,2012_14,25k,scale,logreg,age,drop-non-german,0.6679222457911782,0.9107791773492364,1.1260171664251477,0.9076694972368244,0.9063043844383316,0.9244348374313248,0.8763040238450075
59db94022c16f27bb6b205a67580331c,2012_14,25k,scale,gbm,nationality-sex,drop-non-german,0.6573313728438169,0.9115594694014044,1.1158287816296957,0.9127375657096644,0.9078762701397856,0.924705034675313,0.8800298062593145
04b90f054e33cda6fbe323f9cf27aac1,2014,25k,scale,penalized_logreg,nationality,drop-non-german,0.6760209938410033,0.91271876045034,1.1255489911938468,0.9119018735678665,0.9120866782686802,0.9276772043591822,0.8862891207153503
21a4e34819544a10f656ee94f05e031a,2012_14,25k,scale,penalized_logreg,nationality,keep-all,0.6644383530459439,0.9116263515773046,1.124969345669379,0.9095835018196522,0.910570931342278,0.926866612627218,0.8836065573770492
1b4cff13c56c03e6773865fed27eca93,2012_14,25k,do-not-scale,rf,age,drop-non-german,0.6599999999999999,0.912183703043139,1.1402742169211906,0.914462865615312,0.8959748498287767,0.9037197153922364,0.8831594634873323
e4e5a1ded77c672a5d902c820d00c571,2012_14,25k,do-not-scale,rf,nationality,keep-all,0.6599999999999999,0.916029428157396,1.1444432058856315,0.9155950936783932,0.9100095435917588,0.922363325227416,0.8895678092399404
5837ff14c57c17ab63149c10727dcb0e,2012_14,25k,do-not-scale,elasticnet,nationality,keep-all,0.6668141515855157,0.9136774049715752,1.2456470850518335,0.9125219032214584,0.9591309717621962,0.9664955417454744,0.9469448584202682
55015ab1eb824730956454cbf38a79d2,2012_14,25k,scale,logreg,nationality,keep-all,0.6637809138721817,0.9115929104893544,1.1250139337866458,0.9096374174417038,0.910683208892382,0.927136809871206,0.8834575260804769
6b0cd9e7aa12d1a460698d7a623f6a72,2014,25k,do-not-scale,elasticnet,nationality,keep-all,0.6608947529990863,0.9133875822093412,1.2608181919518449,0.9121175360560724,0.9627238533655196,0.9702783031613078,0.9502235469448584
5d97f67b3d9e412cb72594226c854b4f,2014,25k,do-not-scale,rf,age,keep-all,0.6699999999999999,0.9150039014602608,1.1443428826217812,0.9146515702924922,0.9129287598944592,0.9264162838872376,0.8906110283159463
debf3c2146c28572e73a1ebe8f6f2e4d,2012_14,25k,scale,rf,none,keep-all,0.6599999999999999,0.9155501058967784,1.1435402965109798,0.9154872624342903,0.9134340088699264,0.92704674412321,0.8909090909090909
d03d8713fe2b99cd5beb275da1751339,2014,25k,scale,logreg,sex,drop-non-german,0.6756897616568349,0.9126072901571732,1.1255266971352134,0.9126566922765872,0.912198955818784,0.926956678375214,0.887779433681073
1c4952a81636f30c75fc8a318a7010ab,2014,25k,scale,logreg,age,keep-all,0.6781012766621138,0.9124846728346896,1.1268308995652658,0.9114705485914544,0.9104586537921744,0.9257858236512654,0.885096870342772
da87f0bf520574467dc6d9216a3cf66e,2014,25k,scale,rf,nationality-sex,drop-non-german,0.6599999999999999,0.9149816074016276,1.1475420800356706,0.9149750640248012,0.9158479761971594,0.9285778618391426,0.8947839046199701
47f9403d72ce17606d0d42f0a6968334,2014,25k,do-not-scale,elasticnet,age,drop-non-german,0.6509309724086169,0.9137331401181584,1.2719094861219484,0.9127914813317158,0.965418514568012,0.9727100783572008,0.9533532041728764
a42ca654085c200cd39836d3496ff82f,2012_14,25k,scale,gbm,nationality,drop-non-german,0.6574239469295966,0.9115148812841378,1.1158287816296957,0.9127106078986388,0.9078762701397856,0.924705034675313,0.8800298062593145
523b87a02668d7ef1527ddcdf4259074,2012_14,25k,scale,penalized_logreg,nationality,drop-non-german,0.6628361570792511,0.9112027644632704,1.1250027867573291,0.908559105000674,0.9092797395160838,0.9260560208952536,0.8815201192250373
df2a7d039164c2cc1a933f36285d4165,2012_14,25k,do-not-scale,elasticnet,nationality-sex,drop-non-german,0.6575427929185216,0.9139114925872256,1.2491695463159067,0.9127645235206902,0.9609274125638578,0.9681167252094028,0.94903129657228
a0cb5d4ca4192c7c974d6dd32fd7fdf3,2012_14,25k,scale,penalized_logreg,age,drop-non-german,0.6688203276196854,0.9106454129974362,1.124969345669379,0.9075886238037472,0.9061359681131758,0.9244348374313248,0.8758569299552906
559e3560cba9c70345d30626a247d3fe,2014,25k,scale,elasticnet,nationality,keep-all,0.6756649198896248,0.912395496600156,1.1253037565488797,0.911200970481197,0.9124796496940436,0.9280374673511664,0.886736214605067
3bf18228d7305e666a9ed0efdacc6518,2012_14,25k,do-not-scale,rf,none,drop-non-german,0.6599999999999999,0.915639282131312,1.148054843384238,0.9156490093004448,0.9086622129905124,0.9238944429433488,0.8834575260804769
56cc1ca7335816585426102290492c1a,2014,25k,do-not-scale,rf,nationality,drop-non-german,0.6699999999999999,0.9162858098316798,1.1569724668375878,0.9164847014422428,0.9142199517206534,0.9278573358551744,0.8916542473919523
ddf1521fe02f384f075630386f1a556c,2012_14,25k,scale,penalized_logreg,age,keep-all,0.6688991074682109,0.9111693233753204,1.126329283246015,0.908990429977086,0.9083253803402008,0.9251553634152933,0.8804769001490313
f16c9af0e07e7b87c201ba4841843a0d,2012_14,25k,do-not-scale,elasticnet,age,keep-all,0.6627574725603039,0.9136662579422584,1.262412217144131,0.9130341016309476,0.9656992084432716,0.9716292893812484,0.9558867362146052
0ef73a3cbefc899969f0f07fcc5da870,2014,25k,scale,logreg,nationality,keep-all,0.6753431672209642,0.9122840263069892,1.1249916397280124,0.9109044345599138,0.912142817043732,0.9277672701071782,0.8862891207153503
f490e6c0144fc0e1f3123f6b3832d5c4,2012_14,25k,do-not-scale,logreg,nationality-sex,keep-all,0.6807656536836497,0.9111916174339538,1.1999331178241,0.9101496158511928,0.9288721720092068,0.9419976582905522,0.9071535022354694
7eca88123f0c20c733e96ab0327e2b65,2012_14,25k,scale,rf,sex,drop-non-german,0.6599999999999999,0.9165756325939136,1.1475866681529372,0.9167542795525004,0.909111323190928,0.9242547059353328,0.884053651266766
6048978b4c26c3762b9d514c66dd24e6,2012_14,25k,scale,elasticnet,age,drop-non-german,0.668475074623998,0.9109240887303534,1.1263069891873816,0.9078042862919532,0.9061921068882276,0.9243447716833288,0.8761549925484352
774d2a847e27df43c5c870bc3ab12ca5,2014,25k,scale,rf,sex,drop-non-german,0.6599999999999999,0.9132984059748076,1.1434845613643965,0.9126566922765872,0.91382698029529,0.927136809871206,0.8918032786885246
2fcad5174c64af08b2115eae9df6b0be,2014,25k,do-not-scale,gbm,nationality,keep-all,0.6808920333125817,0.9106119719094862,1.1108906476424032,0.9124140719773556,0.9102902374670184,0.9250652976672972,0.8858420268256334
fe2fc8ae174c4630204dacd3b251d2fa,2014,25k,scale,logreg,nationality-sex,keep-all,0.6759456409334792,0.9126407312451232,1.1256047263404303,0.912548861032484,0.9127042047942514,0.927407007115194,0.8883755588673622
c9e0e652569944a433260fe1504313c7,2012_14,25k,scale,gbm,none,keep-all,0.6602434923768814,0.9117824099877384,1.1158733697469625,0.9134654266073596,0.9084376578903048,0.9250652976672972,0.8809239940387481
fb48bd691559a553bd6b0d5906e157e7,2014,25k,scale,rf,nationality,keep-all,0.6699999999999999,0.91641957418348,1.15084160071341,0.9169699420407064,0.9155111435468478,0.9280374673511664,0.8947839046199701
4b047cf69e16377a9041eab13e222271,2014,25k,scale,gbm,age,keep-all,0.6888110809928176,0.909831679857318,1.1147029316687105,0.9102844049063216,0.9087744905406164,0.9241646401873368,0.8833084947839046
e1adc4339c174af87fefed9b1223f53d,2014,25k,scale,elasticnet,none,keep-all,0.6757035356595213,0.912428937688106,1.1254152268420463,0.9111740126701712,0.9128726211194071,0.9282175988471584,0.8874813710879285
a6a023218cc8736e82036206f295d833,2012_14,25k,do-not-scale,penalized_logreg,sex,drop-non-german,0.6617671033871424,0.911682086723888,1.2130197302418906,0.9110122658040168,0.9369561556166844,0.9483923263982708,0.918032786885246
6f60a1a186a42b678dc122c55de1822f,2014,25k,do-not-scale,penalized_logreg,nationality-sex,keep-all,0.6756494285224377,0.9125069668933228,1.2010032326385018,0.9114705485914544,0.9292090046595184,0.9428082500225164,0.9067064083457526
6a8ff61bc4ba40f289069a0c0aaa27c7,2012_14,25k,do-not-scale,elasticnet,none,drop-non-german,0.6575029570716353,0.9139003455579088,1.2490469289934232,0.9127375657096644,0.960871273788806,0.9681167252094028,0.9488822652757078
d6f8e77d83345ab5019f3363dc967e6a,2012_14,25k,do-not-scale,elasticnet,sex,keep-all,0.6668360652861941,0.9136774049715752,1.2456582320811505,0.9125219032214584,0.9591309717621962,0.9664955417454744,0.9469448584202682
2d16c60d03d38e12b7f8b53c6c0ec18a,2014,25k,scale,rf,nationality,drop-non-german,0.6699999999999999,0.9162858098316798,1.1569724668375878,0.9164577436312172,0.9142199517206534,0.9279474016031704,0.89150521609538
4c9c75cd8ecf40dad91ddd2b96851cb3,2014,25k,scale,penalized_logreg,none,keep-all,0.6760494330152901,0.9124958198640064,1.1255266971352134,0.911200970481197,0.9126480660191996,0.9279474016031704,0.8873323397913562
7ab167e6046330d168cead19ebfe6444,2014,25k,scale,gbm,none,drop-non-german,0.6870357264240996,0.9107680303199196,1.111893880280905,0.9117401267017118,0.9117498456183686,0.9260560208952536,0.8880774962742176
4b5d59789621032de7b7cbf1295c22a5,2012_14,25k,scale,penalized_logreg,nationality-sex,drop-non-german,0.6628337128466643,0.9108906476424034,1.1242224947051611,0.9098800377409354,0.9094481558412396,0.9251553634152933,0.8834575260804769
1e25f156a4cec868e85cfe415cfffb14,2014,25k,do-not-scale,rf,nationality,keep-all,0.6699999999999999,0.9165421915059636,1.1511314234756438,0.9170508154737836,0.9159602537472632,0.9286679275871386,0.8949329359165424
268596a55671154a7fea0bd6342db94e,2014,25k,do-not-scale,rf,none,keep-all,0.6682142857142856,0.9134433173559248,1.1393378664585887,0.9132767219301792,0.9140515353954975,0.9274970728631902,0.8918032786885246
fef25a96ca926ece091170c5f2cbd5c8,2014,25k,scale,elasticnet,age,drop-non-german,0.6809986646492535,0.9125961431278564,1.126641400066882,0.9116322954576088,0.9081569640150452,0.924705034675313,0.8807749627421758
71a24f2c303fb5172543a54fa0509ed8,2014,25k,scale,gbm,nationality,drop-non-german,0.6870635074084186,0.910756883290603,1.1118827332515884,0.911713168890686,0.9117498456183686,0.9260560208952536,0.8880774962742176
c74f87355b4100570157d146d12bceaf,2012_14,25k,do-not-scale,rf,nationality-sex,drop-non-german,0.65,0.9129417010366736,1.1363281685430833,0.9120905782450464,0.9055745803626564,0.92227325947942,0.8779433681073026
6d98c6a906441f3372a533946ea42c7b,2014,25k,do-not-scale,gbm,nationality-sex,keep-all,0.6817034706888216,0.9102552669713522,1.109363504626017,0.912144493867098,0.9100656823668108,0.9250652976672972,0.8852459016393442
d6eed01427f7b6b254ce44ac5d9149be,2012_14,25k,do-not-scale,penalized_logreg,none,keep-all,0.6760725317020677,0.911225058521904,1.201248467283469,0.9097722064968324,0.9292651434345702,0.9427181842745204,0.9070044709388972
a99869aa2a5dbde6f312ca64398d58aa,2012_14,25k,scale,rf,age,keep-all,0.6599999999999999,0.9153271653104448,1.1432950618660127,0.9140315406389,0.913883119070342,0.9301089795550752,0.8870342771982116
8e023d19c62aa608cdc38a0961eacbfb,2012_14,25k,scale,penalized_logreg,none,drop-non-german,0.6628361517143382,0.9112027644632704,1.1250027867573291,0.908559105000674,0.9092797395160838,0.9260560208952536,0.8815201192250373
d8be15bcd987a6d226d84a6abe69f0a8,2014,25k,do-not-scale,gbm,nationality,drop-non-german,0.6870635074084186,0.9108349124958198,1.1121725560138225,0.9117670845127376,0.9118059843934204,0.9261460866432496,0.8880774962742176
815c27d9c288772a2b2f4c6094d8d56b,2010_14,25k,scale,logreg,nationality,keep-all,0.6595199596003367,0.9102441199420356,1.1249804926986957,0.9090443455991374,0.9120305394936282,0.9280374673511664,0.8855439642324888
b73638acbdf56274bf59634faebfa121,2012_14,25k,do-not-scale,penalized_logreg,sex,keep-all,0.682512466547617,0.9109798238769368,1.1972355367294616,0.9098530799299096,0.927917812833324,0.941637395298568,0.9052160953800298
8c9ea7743d0960b7b51736f896e30678,2014,25k,do-not-scale,elasticnet,sex,keep-all,0.6608776250598112,0.9133875822093412,1.2607847508638947,0.9121175360560724,0.9627238533655196,0.9702783031613078,0.9502235469448584
ba8cac44dd1284e2062b270ce3034170,2012_14,25k,do-not-scale,gbm,nationality,drop-non-german,0.6574239469295966,0.9115483223720878,1.115962545981496,0.9127375657096644,0.9078762701397856,0.924705034675313,0.8800298062593145
9471b0234e2e843af649b9ee65f745af,2012_14,25k,do-not-scale,logreg,sex,drop-non-german,0.6577357189488277,0.9118715862222716,1.2213242670828224,0.910877476748888,0.9418402290462022,0.9523552193100964,0.924441132637854
bf1a67dce1783988f5134e110c0f3a1f,2012_14,25k,scale,gbm,age,keep-all,0.673609420325795,0.912038791662022,1.1234199085943597,0.911093139237094,0.9068096334137988,0.9240745744393408,0.8782414307004471
21a2f5291dda0cc252f01748b57b0638,2012_14,25k,scale,elasticnet,age,keep-all,0.6675367434077553,0.9110578530821536,1.1265076357150818,0.9089095565440086,0.9081569640150452,0.9251553634152933,0.8800298062593145
