universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
d8db994b58cc09c98ab05d1770c93e4d,2010_14,5k,do-not-scale,elasticnet,nationality,drop-non-german,0.6843337295852401,0.9099320031211682,1.153371976368298,0.909502628386575,0.9128164823443552,0.9267765468792218,0.8897168405365127
