universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
623e0eb7717ccf5fe4c6e4d33aa9a309,2012_14,5k,do-not-scale,logreg,sex,keep-all,0.6821485562600595,0.9116709396945714,1.2052948389254263,0.9087747674888799,0.9313984168865436,0.944159236242457,0.9102831594634874
