universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
e85e96a1180825b65bc35eb3a69551d9,2010_14,1k,scale,penalized_logreg,none,keep-all,0.7717501225241349,0.906197748300078,1.2397837476312563,0.9073999191265669,0.9148936170212766,0.9288480590831307,0.8918032786885246
