universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
fe2fc8ae174c4630204dacd3b251d2fa,25k,scale,logreg,nationality-sex,keep-all,0.6759456409334792,0.9126407312451231,1.1256047263404303,0.9125488610324841,0.9127042047942514,0.9274070071151941,0.8883755588673622
