universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
07869d397bdca213cd6ca6d37961cca4,elasticnet,nationality,drop-non-german,0.6897468085669285,0.9061866012707613,1.1342436740608628,0.9052702520555331,0.9073148823892663,0.922183193731424,0.8827123695976155
