universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
81ac7889fc07902c57957226865f24e5,rf,sex,keep-all,0.6599999999999999,0.9157953405417456,1.14912495819864,0.9153524733791616,0.9107393476674339,0.9256056921552733,0.886140089418778
