universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
67111647a4eb0abc39cb562815a40287,2010_14,25k,do-not-scale,elasticnet,nationality-sex,keep-all,0.6772600001727529,0.9135547876490915,1.2452346449671163,0.9120636204340208,0.958457306461573,0.9664955417454743,0.9451564828614009
