universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
ece8e37d5f78a0b66773e8fa931dd6da,gbm,nationality-sex,keep-all,0.6660850694678735,0.9126518782744398,1.117344777616765,0.9124140719773555,0.9101218211418627,0.9258758893992615,0.884053651266766
