universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
93d9fafe3138a75e63086d7d04bdf2e6,rf,none,keep-all,0.6599999999999999,0.9157284583658455,1.1512205997101772,0.913627173473514,0.9081008252399932,0.92227325947942,0.8846497764530551
