universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
3801de5e81fd93924dffc1115d61a0cd,2010_14,1k,scale,rf,none,drop-non-german,0.6599999999999999,0.91450228514101,1.1604503399843942,0.913088017252999,0.904395666086566,0.9240745744393407,0.8718330849478391
