universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
6b140899d0675ac5956f536211b1e420,gbm,nationality-sex,keep-all,0.6660724759127408,0.9126407312451231,1.1173336305874484,0.9123871141663297,0.9101218211418627,0.9258758893992615,0.884053651266766
