universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
ad48488da884420acb8a216603922a86,gbm,nationality-sex,drop-non-german,0.6644479348517421,0.9117489688997882,1.1166202207111804,0.912252325111201,0.9112445966429013,0.9265964153832298,0.8858420268256334
