universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
3dd2256d057eda67093cfea4cae4e717,2014,25k,do-not-scale,elasticnet,sex,drop-non-german,0.6541662002922151,0.9136885520008917,1.264485564597035,0.9124949454104326,0.9635097962162466,0.9712690263892642,0.9506706408345753
