universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
37cb643ae0e5b9b35a6d97f8a210c57b,gbm,nationality,drop-non-german,0.6640932262468986,0.9120833797792888,1.1171106900011147
