universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
e75ce59377fbc92b60669778f4c1fa95,logreg,nationality-sex,keep-all,0.8199806342763865,0.9561029985508862,1.4572288485118716
