universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size
04a5873dee9dbd78c41d68119fadece0,rf,none,drop-non-german,0.65,0.9140675509976591,1.1427265633708616
