universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
e0998494428363de3539d77c2693a467,logreg,nationality-sex,keep-all,scale,0.6599275646383496,0.9103555902352023,1.1250362278452792,0.9104731095835018,0.9119182619435244,0.92704674412321,0.8868852459016393
