universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
ccacdf93677b1fdb13835f9726458bbb,elasticnet,nationality-sex,keep-all,do-not-scale,0.6872980768593168,0.9065098651209452,1.133240441422361,0.9055128723547647,0.9071464660641105,0.922183193731424,0.8822652757078987
