universe_id,universe_model,universe_exclude_features,universe_exclude_subgroups,universe_scale,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
36d38d02ffae68facba46031aaea0ba7,rf,age,drop-non-german,scale,0.6599999999999999,0.9158064875710623,1.1485341656448556,0.9137619625286427,0.9116937068433166,0.9275871386111861,0.8853949329359165
